BEGIN	CurveValue	DetReflec
Zeit	km^-1	
2144.986755	59.400978	0.208544
2147.392755	60.291688	0.209463
2149.774755	60.454899	0.210416
2152.170755	60.767998	0.21145
2154.565755	61.061274	0.212331
2156.967755	61.028014	0.213423
2159.357755	60.879447	0.214364
2161.752755	60.779569	0.215117
2164.148755	60.83037	0.216157
2166.544755	60.860115	0.216979
2168.939755	60.8304	0.21781
2171.335755	60.647003	0.218697
2173.731755	60.432125	0.219419
2176.126755	60.386047	0.220041
2178.522755	60.666472	0.220885
2180.917755	60.401018	0.221579
2183.313755	59.602869	0.222269
2185.709755	59.642702	0.223079
2188.104755	59.763182	0.223877
2190.500755	59.883526	0.224556
2192.899755	60.333252	0.225079
2195.301755	61.485631	0.225713
2197.698755	62.408804	0.226013
2200.099755	62.441156	0.226587
2202.485755	62.486517	0.226945
2204.883755	62.734628	0.227593
2207.300755	63.223345	0.228253
2209.665755	63.477039	0.228511
2212.061755	63.709984	0.228884
2214.492755	64.02683	0.229043
2216.852755	64.098523	0.22933
2219.248755	64.19429	0.229711
2221.644755	64.482283	0.230295
2224.039755	64.599742	0.230507
2226.435755	64.67858	0.230518
2228.830755	64.605322	0.23068
2231.226755	64.341065	0.23099
2233.622755	63.978963	0.231117
2236.017755	63.71356	0.231198
2238.420755	64.161139	0.23101
2240.809755	64.066338	0.231168
2243.204755	64.003941	0.23138
2245.600755	64.222093	0.231491
2247.999755	64.567176	0.231282
2250.404755	64.686237	0.23109
2252.800755	64.735758	0.231213
2255.201755	65.151615	0.231136
2257.598755	65.398428	0.230974
2259.974755	65.659244	0.230596
2262.370755	65.513783	0.230422
2264.771755	65.497316	0.230447
2267.161755	66.006936	0.229997
2269.557755	66.580326	0.229623
2271.967755	66.11428	0.229403
2274.348755	65.544915	0.229206
2276.744755	65.921461	0.228885
2279.148755	66.796145	0.228375
2281.535755	66.804248	0.227888
2283.931755	66.495729	0.227551
2286.326755	66.423475	0.227189
2288.722755	66.929762	0.226665
2291.118755	67.040481	0.225871
2293.513755	66.691947	0.225531
2295.909755	66.611036	0.225056
2298.305755	66.91733	0.22445
2300.700755	67.102489	0.223743
2303.098755	66.975097	0.223018
2305.498755	66.881013	0.222514
2307.898755	67.634393	0.221869
2310.308755	68.252648	0.220985
2312.698755	68.298702	0.220122
2315.084755	68.046877	0.21954
2317.484755	68.205005	0.21887
2319.869755	68.363133	0.217881
2322.261755	68.352796	0.216881
2324.657755	67.873669	0.216262
2327.052755	67.772416	0.215544
2329.487755	67.762442	0.214663
2331.843755	68.267728	0.21356
2334.239755	68.04307	0.212613
2336.648755	67.671368	0.211887
2339.030755	67.641415	0.210956
2341.426755	67.739838	0.209744
2343.821755	67.714375	0.208708
2346.217755	67.467948	0.207923
2348.612755	67.328715	0.206882
2351.008755	66.89889	0.205664
2353.404755	66.629441	0.204492
2355.801755	66.521714	0.203578
2358.196755	66.62366	0.202613
2360.598755	67.091594	0.201502
2362.994755	68.020102	0.200258
2365.398755	68.114635	0.199127
2367.777755	67.854943	0.197991
2370.173755	67.756217	0.196574
2372.568755	68.26456	0.194795
2374.967755	68.459812	0.192844
2377.369755	68.370417	0.191006
2379.755755	68.432843	0.18891
2382.150755	68.934091	0.186686
2384.546755	69.214351	0.184554
2386.941755	69.169934	0.182756
2389.337755	69.227536	0.180747
2391.732755	69.472332	0.17872
2394.147755	69.519473	0.176779
2396.524755	69.34542	0.174739
2398.919755	68.953498	0.172793
2401.315755	68.821693	0.170704
2403.710755	68.715911	0.168756
2406.106755	68.629077	0.166985
2408.501755	68.625074	0.165067
2410.898755	68.693701	0.163046
2413.301755	68.717523	0.161271
2415.694755	68.678798	0.159657
2418.086755	68.630558	0.157749
2420.492755	68.531159	0.15602
2422.898755	68.614964	0.154496
2425.270755	68.675365	0.153055
2427.665755	68.625617	0.151524
2430.061755	68.515779	0.149959
2432.456755	68.224757	0.148507
2434.888755	68.091356	0.147403
2437.247755	68.194139	0.146098
2439.647755	68.354222	0.144898
2442.038755	68.344504	0.143946
2444.434755	68.273985	0.143129
2446.829755	68.367465	0.142148
2449.242755	68.549048	0.141182
2451.620755	68.596033	0.140627
2454.016755	68.565226	0.140193
2456.412755	68.621389	0.139555
2458.812755	68.594176	0.139122
2461.203755	68.63669	0.138913
2463.599755	68.653385	0.138775
2465.998755	68.538843	0.138575
2468.398755	68.536963	0.138496
2470.800755	68.788785	0.138751
2473.198755	69.125838	0.138878
2475.576755	69.245998	0.139087
2477.971755	69.273289	0.139469
2480.369755	69.520477	0.140103
2482.762755	69.681362	0.140609
2485.158755	69.61732	0.141241
2487.553755	69.382268	0.142088
2489.949755	69.389079	0.143069
2492.345755	69.891589	0.143908
2494.740755	69.76928	0.144868
2497.148755	69.758025	0.146127
2499.531755	69.878544	0.147381
2501.927755	70.056048	0.148504
2504.322755	70.308068	0.149998
2506.718755	70.560561	0.151591
2509.114755	71.009115	0.153013
2511.509755	71.044311	0.154393
2513.905755	71.338151	0.156026
2516.300755	71.650226	0.157939
2518.698755	71.675359	0.159535
2521.098755	71.621509	0.161266
2523.492755	71.972039	0.163148
2525.894755	72.266686	0.165042
2528.300755	72.689446	0.166889
2530.674755	72.494997	0.168848
2533.083755	72.712328	0.170942
2535.484755	72.907528	0.172866
2537.860755	73.156167	0.174674
2540.256755	73.323713	0.176772
2542.652755	73.55595	0.178946
2545.047755	73.748832	0.180655
2547.443755	74.041772	0.182607
2549.838755	73.921292	0.184844
2552.234755	73.869069	0.186727
2554.643755	74.011398	0.188666
2557.025755	74.06997	0.19076
2559.420755	74.184772	0.192864
2561.816755	74.530553	0.194791
2564.211755	74.661039	0.196465
2566.607755	74.518216	0.19863
2569.002755	74.565216	0.200569
2571.399755	74.709021	0.202235
2573.800755	74.846505	0.204005
2576.198755	74.872918	0.206053
2578.600755	75.000083	0.207619
2580.986755	75.005222	0.209233
2583.386755	74.904593	0.211003
2585.771755	74.81449	0.212731
2588.172755	74.749415	0.21408
2590.562755	74.511388	0.215422
2592.967755	74.364418	0.216988
2595.353755	74.334325	0.218505
2597.749755	74.377429	0.219542
2600.148755	74.218075	0.220735
2602.540755	74.095593	0.222048
2604.935755	74.255396	0.22307
2607.331755	74.374116	0.223867
2609.727755	74.25591	0.224987
2612.122755	74.222927	0.225945
2614.518755	74.285409	0.226707
2616.913755	74.135818	0.227139
2619.309755	73.999376	0.228002
2621.704755	73.993606	0.228506
2624.100755	73.978278	0.228975
2626.498755	73.830388	0.229376
2628.898755	73.687707	0.229847
2631.301755	74.08341	0.22996
2633.699755	74.469077	0.230079
2636.078755	74.290126	0.230373
2638.485755	74.342277	0.230512
2640.869755	74.565839	0.23024
2643.264755	74.391637	0.230069
2645.659755	73.986712	0.229943
2648.055755	74.180898	0.229631
2650.451755	74.288928	0.228994
2652.852755	74.129115	0.228622
2655.242755	74.212842	0.228335
2657.637755	74.574541	0.227544
2660.033755	74.587323	0.226628
2662.428755	74.535053	0.226156
2664.824755	74.858847	0.225658
2667.219755	74.785652	0.22535
2669.615755	74.401153	0.225334
2672.010755	74.374446	0.22521
2674.421755	74.264579	0.225389
2676.801755	74.152571	0.225595
2679.198755	74.249056	0.225941
2681.599755	74.416644	0.226219
2683.997755	74.171688	0.226343
2686.387755	74.096777	0.226759
2688.800755	74.418052	0.226128
2691.175755	74.626984	0.225711
2693.570755	74.449901	0.225784
2695.967755	74.339984	0.225822
2698.369755	74.312961	0.225731
2700.757755	74.103376	0.225463
2703.152755	74.068214	0.225318
2705.548755	74.141503	0.225324
2707.943755	73.932051	0.225011
2710.339755	73.85922	0.22471
2712.734755	73.841989	0.224652
2715.130755	73.663501	0.224546
2717.528755	73.478962	0.22401
2719.921755	73.323069	0.223857
2722.317755	73.135322	0.22387
2724.712755	72.712282	0.223421
2727.108755	72.313353	0.223042
2729.503755	72.065136	0.223082
2731.899755	72.059405	0.222803
2734.300755	72.172503	0.22224
2736.698755	72.083605	0.222255
2739.089755	71.753458	0.221993
2741.496755	71.606352	0.221532
2743.884755	71.759446	0.221549
2746.272755	71.488107	0.221144
2748.685755	71.05094	0.220787
2751.063755	70.90604	0.220686
2753.463755	70.705432	0.220265
2755.854755	70.515233	0.219952
2758.249755	70.284923	0.219762
2760.648755	70.163269	0.219299
2763.040755	70.112895	0.219081
2765.436755	70.007118	0.218835
2767.831755	69.897066	0.218281
2770.227755	69.754924	0.218162
2772.622755	69.600042	0.217811
2775.017755	69.522883	0.217289
2777.413755	69.455696	0.217239
2779.808755	69.387586	0.216656
2782.212755	69.650401	0.216345
2784.600755	69.846081	0.216201
2786.998755	69.819028	0.215543
2789.398755	69.872524	0.215472
2791.801755	69.906734	0.214939
2794.182755	70.014181	0.214474
2796.576755	70.161585	0.214277
2798.972755	70.06308	0.213705
2801.387755	69.957435	0.213382
2803.763755	69.846983	0.213026
2806.158755	69.738865	0.212474
2808.553755	69.894409	0.212112
2810.949755	69.946289	0.211802
2813.344755	69.894503	0.211219
2815.740755	69.850132	0.210985
2818.147755	69.776904	0.210378
2820.531755	69.820474	0.20996
2822.926755	69.95213	0.20963
2825.321755	70.065448	0.208889
2827.717755	70.048171	0.208704
2830.112755	69.98923	0.208031
2832.508755	69.927235	0.20771
2834.903755	69.962991	0.207227
2837.300755	70.050601	0.206657
2839.699755	70.114158	0.206343
2842.099755	70.351376	0.2057
2844.492755	70.34602	0.205363
2846.899755	70.370096	0.204848
2849.300755	70.423603	0.204274
2851.684755	70.469695	0.204099
2854.067755	70.450997	0.203275
2856.483755	70.37509	0.202963
2858.892755	70.27698	0.202453
2861.253755	70.181969	0.201718
2863.649755	70.20356	0.201488
2866.044755	70.165757	0.200654
2868.439755	70.089345	0.200443
2870.835755	69.976501	0.199819
2873.230755	69.907955	0.199282
2875.626755	69.859021	0.198892
2878.021755	69.634093	0.198229
2880.426755	69.536843	0.197814
2882.812755	69.462579	0.197204
2885.207755	69.411303	0.196619
2887.603755	69.360464	0.196167
2889.999755	69.351151	0.195558
2892.413755	69.285972	0.195021
2894.800755	69.23715	0.194504
2897.199755	69.214363	0.193867
2899.584755	69.208534	0.193451
2901.975755	69.169002	0.1928
2904.371755	69.036374	0.192358
2906.766755	68.90157	0.191856
2909.162755	68.878309	0.191062
2911.567755	68.909012	0.190741
2913.952755	68.994117	0.190084
2916.348755	68.951543	0.189499
2918.743755	68.874323	0.189137
2921.146755	68.762457	0.188411
2923.534755	68.650153	0.188188
2925.930755	68.652472	0.187434
2928.325755	68.625484	0.18698
2930.720755	68.583387	0.186465
2933.116755	68.518789	0.185735
2935.511755	68.439518	0.185563
2937.907755	68.453343	0.184781
2940.302755	68.462912	0.184482
2942.698755	68.472482	0.183931
2945.098755	68.314312	0.183454
2947.498755	68.144244	0.18307
2949.898755	67.919776	0.182346
2952.300755	67.804034	0.182016
2954.676755	67.763289	0.181569
2957.112755	67.657827	0.181106
2959.473755	67.533418	0.18081
2961.861755	67.274184	0.180224
2964.257755	67.069769	0.180114
2966.652755	66.827451	0.179644
2969.047755	66.717651	0.179128
2971.443755	66.740367	0.179003
2973.838755	66.781661	0.178385
2976.234755	66.886723	0.178286
2978.629755	66.956078	0.177901
2981.025755	66.955446	0.177571
2983.420755	66.920536	0.177453
2985.822755	66.738835	0.176949
2988.211755	66.448407	0.176739
2990.606755	66.121587	0.176554
2993.002755	66.005951	0.176219
2995.398755	65.909263	0.176207
2997.800755	65.764135	0.175839
3000.199755	65.655675	0.17575
3002.598755	65.583881	0.175738
3004.987755	65.377285	0.175432
3007.374755	65.241716	0.175521
3009.770755	65.087571	0.17538
3012.165755	64.883482	0.175263
3014.561755	64.669474	0.17539
3016.967755	64.575246	0.175236
3019.351755	64.527194	0.175424
3021.747755	64.570213	0.175498
3024.147755	64.519533	0.175424
3026.538755	64.356132	0.17575
3028.933755	64.040879	0.17574
3031.329755	63.996944	0.176036
3033.724755	64.001449	0.176281
3036.120755	64.007189	0.176419
3038.515755	63.923102	0.176855
3040.910755	63.858497	0.177035
3043.306755	63.588064	0.177414
3045.701755	63.295676	0.177895
3048.098755	63.064858	0.178073
3050.502755	62.94783	0.178664
3052.891755	62.866319	0.179012
3055.300755	62.741598	0.179569
3057.698755	62.667003	0.180102
3060.078755	62.586237	0.180517
3062.484755	62.654586	0.181116
3064.869755	62.740878	0.181556
3067.260755	62.580961	0.182094
3069.656755	62.402257	0.182967
3072.051755	62.223554	0.183502
3074.446755	62.311145	0.18426
3076.842755	62.350557	0.185015
3079.237755	62.344014	0.185628
3081.633755	62.342168	0.186703
3084.028755	62.362277	0.187267
3086.427755	62.330714	0.188235
3088.819755	62.18032	0.189155
3091.214755	62.02772	0.189885
3093.610755	61.861917	0.19094
3096.005755	61.899689	0.191764
3098.404755	61.86014	0.192751
3100.800755	61.870607	0.193788
3103.198755	61.855966	0.19456
3105.608755	61.917957	0.195778
3107.998755	61.979947	0.196577
3110.399755	61.808127	0.197574
3112.773755	61.675565	0.198702
3115.169755	61.588959	0.199524
3117.564755	61.44952	0.200685
3119.966755	61.239991	0.201668
3122.356755	61.104094	0.202627
3124.752755	61.103738	0.204056
3127.148755	61.024923	0.204806
3129.541755	60.947489	0.206116
3131.936755	60.743541	0.207184
3134.332755	60.611518	0.208072
3136.727755	60.421306	0.20947
3139.123755	60.382825	0.210489
3141.518755	60.286499	0.211642
3143.913755	60.188659	0.21291
3146.325755	60.147881	0.213722
3148.704755	60.166504	0.215185
3151.100755	60.185619	0.216225
3153.496755	60.268395	0.217253
3155.899755	60.414339	0.218555
3158.301755	60.47016	0.219301
3160.685755	60.427395	0.220572
3163.083755	60.505909	0.221667
3165.483755	60.599244	0.222654
3167.869755	60.687153	0.222988
3170.263755	60.643583	0.222456
3172.658755	60.72743	0.222387
3175.053755	60.779681	0.222382
3177.487755	60.990366	0.221923
3179.844755	61.219189	0.222049
3182.239755	61.449525	0.221771
3184.635755	61.609902	0.221597
3187.030755	61.646711	0.22133
3189.432755	61.68314	0.221371
3191.821755	61.761718	0.221129
3194.216755	61.9388	0.22093
3196.612755	62.061068	0.220738
3199.007755	62.169434	0.220529
3201.403755	62.350372	0.220483
3203.800755	62.559545	0.220431
3206.198755	62.907601	0.220108
3208.598755	63.200378	0.219926
3210.994755	63.372542	0.219836
3213.398755	63.437143	0.219782
3215.775755	63.598089	0.219528
3218.170755	63.696938	0.219454
3220.566755	63.757219	0.21932
3222.961755	63.878624	0.219231
3225.369755	64.006837	0.219218
3227.752755	64.102573	0.219099
3230.148755	64.098811	0.219105
3232.543755	64.158327	0.218817
3234.938755	64.219951	0.218904
3237.334755	64.058698	0.218858
3239.729755	63.941652	0.218643
3242.125755	63.888353	0.218788
3244.520755	63.918712	0.218648
3246.916755	64.023614	0.218662
3249.311755	64.027058	0.218613
3251.706755	63.866947	0.218489
3254.111755	64.020922	0.218344
3256.499755	64.037702	0.218423
3258.898755	63.940671	0.218393
3261.301755	63.944097	0.218315
3263.685755	63.941897	0.218276
3266.099755	63.919003	0.218324
3268.476755	63.910214	0.218318
3270.884755	63.994652	0.218255
3273.265755	64.331167	0.218159
3275.661755	64.585748	0.218209
3278.056755	64.453352	0.218179
3280.452755	64.142481	0.21824
3282.847755	63.801754	0.218237
3285.242755	63.986502	0.218206
3287.647755	64.264901	0.218155
3290.033755	63.965354	0.218171
3292.429755	63.794611	0.218049
3294.824755	63.77166	0.218116
3297.220755	63.654709	0.218132
3299.615755	63.702544	0.218205
3302.022755	63.955513	0.218165
3304.412755	64.270689	0.218139
3306.801755	64.50703	0.218084
3309.199755	64.409494	0.218152
3311.598755	64.251237	0.218083
3313.991755	64.348325	0.218093
3316.418755	64.495113	0.218163
3318.800755	64.573484	0.21814
3321.174755	64.264907	0.2182
3323.569755	64.145135	0.218145
3325.967755	64.457196	0.218096
3328.361755	64.87805	0.218118
3330.755755	65.273483	0.218195
3333.151755	65.455601	0.218102
3335.546755	65.475803	0.218205
3337.942755	65.309018	0.218107
3340.337755	64.97265	0.218145
3342.732755	64.473621	0.218124
3345.128755	64.209288	0.21816
3347.523755	64.138419	0.219954
3349.919755	64.209341	0.221139
3352.314755	64.390287	0.21658
3354.709755	64.652437	0.209655
3357.105755	64.864252	0.201217
3359.500755	64.955375	0.192125
3361.898755	65.068044	0.182859
3364.300755	65.09288	0.174336
3366.698755	64.943265	0.166069
3369.084755	64.882899	0.158704
3371.483755	64.81744	0.152446
3373.898755	64.740003	0.146986
3376.268755	64.651916	0.142453
3378.663755	64.726491	0.138356
3381.059755	64.831426	0.134863
3383.454755	64.832722	0.131819
3385.849755	64.734873	0.128993
3388.245755	64.5938	0.12653
3390.645755	64.433836	0.124361
3393.042755	64.306388	0.12235
3395.431755	64.075463	0.120411
3397.826755	63.722183	0.118617
3400.222755	63.427204	0.116991
3402.617755	63.359703	0.115428
3405.012755	63.451625	0.114081
3407.408755	63.481464	0.112548
3409.803755	63.559765	0.111361
3412.199755	63.676098	0.11007
3414.599755	63.800584	0.108649
3416.999755	63.810818	0.107557
3419.393755	63.767597	0.106282
3421.800755	63.741536	0.104966
3424.175755	63.686501	0.103904
3426.571755	63.668809	0.1028
3428.967755	63.66664	0.10151
3431.362755	63.695837	0.100366
3433.757755	63.787207	0.099334
3436.152755	63.875072	0.098303
3438.548755	64.063388	0.097186
3440.943755	64.181087	0.096132
3443.338755	64.382356	0.09508
3445.734755	64.538264	0.094039
3448.129755	64.739703	0.09299
3450.524755	64.914266	0.092089
